gene_id	B100	B110	B175	B200	B210	B275	B300	B310	B375
MSTRG.12086	512	0	0	872	0	0	193	0	0
MSTRG.12087	977	0	0	4129	0	0	450	0	0
MSTRG.12088	1679	0	0	793	0	0	1259	0	0
MSTRG.12089	43408	0	0	40534	0	0	33237	0	0
MSTRG.1209	131	0	0	319	1	0	71	18	0
MSTRG.12090	4759	0	0	3155	0	0	3864	0	0
MSTRG.12091	44	0	0	142	0	0	35	0	0
MSTRG.12092	850	0	0	781	0	0	730	0	0
MSTRG.12093	311	0	0	198	0	0	157	0	0
MSTRG.12094	2336	0	0	688	0	0	79	0	0
MSTRG.12095	4667	0	0	7280	0	0	4351	0	0
MSTRG.12096	373	0	0	171	0	0	938	0	0
MSTRG.12097	32	0	0	28	0	0	0	0	0
MSTRG.12098	0	0	0	52	0	0	0	0	0
MSTRG.12099	253688	0	0	241505	0	0	180466	0	0
MSTRG.121	0	66	92	0	271	293	1	35	36
MSTRG.1210	398	2104	2862	217	3984	4171	155	2798	510
MSTRG.12100	2	0	0	38	0	0	17	0	0
MSTRG.12101	152	0	0	274	0	0	192	0	0
MSTRG.12102	5	0	0	3	0	0	3	0	0
MSTRG.12103	59	0	0	5	0	0	11	0	0
MSTRG.12104	376	0	0	186	0	0	7	0	0
MSTRG.12105	422	0	0	259	0	0	376	0	0
MSTRG.12106	2	0	0	1	0	0	0	0	0
MSTRG.12107	1	0	0	1	0	0	1	0	0
MSTRG.12108	29	0	0	12	0	0	0	0	0
MSTRG.12109	307	0	0	118	0	0	174	0	0
MSTRG.1211	766	1015	1201	1629	1370	2207	413	1473	2076
MSTRG.12110	91	0	0	53	0	0	101	0	0
MSTRG.12111	1	0	0	1	0	0	1	0	0
MSTRG.12112	1214	0	0	540	0	0	861	0	0
MSTRG.12113	1	0	0	58	0	0	0	0	0
MSTRG.1212	3986	507	34	3558	696	75	3360	712	27
MSTRG.1213	8870	966	0	3898	874	0	694	660	2080
MSTRG.1214	343	288	246	201	191	601	75	282	106
MSTRG.1215	249	14	645	20	3	913	69	38	737
MSTRG.1216	1735	0	59	1135	0	153	1830	0	669
MSTRG.1217	278	5027	40	131	10637	14	166	1558	25
MSTRG.1218	18	289	0	57	627	0	4	139	274
MSTRG.1219	455	29	10685	670	218	11092	207	1873	8369
MSTRG.122	0	0	43	0	0	83	0	0	17
MSTRG.1220	708	0	390	600	0	995	493	3011	519
MSTRG.1221	923	173	8859	1181	1435	4725	960	80	6021
MSTRG.1222	370	531	5	135	820	18	382	603	0
MSTRG.1223	170	209	0	200	745	32	264	371	0
MSTRG.1224	653	120	26	569	81	2	127	585	211
MSTRG.1225	244	12516	88	478	11008	31	204	12724	285
MSTRG.1226	351	425	14523	353	2015	2960	208	661	10959
MSTRG.1227	4804	6941	23	2988	4924	20	4555	8594	33
MSTRG.1228	2338	1	0	1626	2	18	1296	3	0
MSTRG.1229	97	1	1	63	32	1	165	32	1
MSTRG.123	102	91	3517	190	157	2666	39	117	23166
MSTRG.1230	472	92	237	270	29	354	497	409	371
MSTRG.1231	209	18	2128	150	7	1682	137	86	17029
MSTRG.1232	1000	23336	2971	2032	729	6866	643	4836	3805
MSTRG.1233	1872	1	63	1849	2	52	1482	4	42
MSTRG.1234	216	25	589	26	11	1866	121	17	411
MSTRG.1235	88	1	2806	88	1	3176	143	0	730
MSTRG.1236	2357	37	813	1631	91	2205	1022	32	99
MSTRG.1237	61	2	20	10	2	110	9	2	36
MSTRG.1238	198	1	330	356	2	761	151	1	180
MSTRG.1239	44	236	1330	14	435	1940	34	436	903
MSTRG.124	718	502	135	734	355	107	256	257	184
MSTRG.1240	6278	8085	344	5513	5498	455	3930	1644	541
MSTRG.1241	140	35687	75	431	26932	42	115	24891	254
MSTRG.1242	1337	674	70	126	1088	21	264	526	49
MSTRG.1243	99	1799	0	108	2433	5	23	1837	185
MSTRG.1244	19	833	2	41	1712	68	15	202	12
MSTRG.1245	2957	34	2	2185	407	40	1130	39	1
MSTRG.1246	1310	504	120	747	1387	42	871	218	321
MSTRG.1247	15201	1483	133	7434	1682	228	23482	1150	119
MSTRG.1248	1246	281	921	771	402	530	1901	509	959
MSTRG.1249	9	216	33856	15	249	31435	26	100	18256
MSTRG.125	60	46	289	188	104	157	7	54	157
MSTRG.1250	68	282	90	491	167	224	37	198	109
MSTRG.1251	189	2	63	133	15	91	2	211	108
MSTRG.1252	23834	0	397	13241	522	458	8881	83	560
MSTRG.1253	38	0	371	32	225	994	230	0	341
MSTRG.1254	1065	420	3297	610	193	7388	766	579	4130
MSTRG.1255	250	217	1516	111	380	893	408	226	1475
MSTRG.1256	58	1078	723	72	775	531	30	1026	800
MSTRG.1257	1	309	793	38	645	1835	13	338	7189
MSTRG.1258	116	123	95	96	149	81	65	150	79
MSTRG.1259	2324	395	12	2700	526	0	1415	714	29
MSTRG.126	10000	98	223	11554	98	162	1845	247	1220
MSTRG.1260	994	609	57	1379	1537	0	866	568	52
MSTRG.1261	941	3597	25	1486	7315	198	904	4534	20
MSTRG.1262	1227	1702	30	1188	618	188	507	1434	112
MSTRG.1263	106	756	43	123	392	25	155	764	19
MSTRG.1264	42	883	129	43	894	235	45	6984	2
MSTRG.1265	0	81	15	0	18	6	0	26	33
MSTRG.1266	4116	30	25	5658	2	13	616	38	61
MSTRG.1267	3261	0	2247	2109	0	4104	1202	0	2125
MSTRG.1268	56	29	93	103	162	52	1115	141	4
MSTRG.1269	0	164	3881	0	284	8268	495	4	2062
MSTRG.127	14946	594	524	15188	182	413	4074	234	3951
MSTRG.1270	1615	7	5	1076	13	19	722	30	0
MSTRG.1271	101	46	1041	150	18	879	1059	116	1238
MSTRG.1272	0	3250	473	0	2734	688	44	2589	31
MSTRG.1273	0	60	911	0	35	517	93	4	418
MSTRG.1274	4380	3973	7803	2335	4950	4697	6079	5116	3578
MSTRG.1275	3280	317	2305	1652	208	4024	3518	380	2199
MSTRG.1276	0	67	0	0	45	0	122	77	0
MSTRG.1277	58	1113	3948	0	740	3117	2	1635	2018
MSTRG.1278	0	496	3808	1	351	4283	1	101	2836
MSTRG.1279	3631	1713	64	5771	1262	56	5597	1618	99
MSTRG.128	262	159	45	404	309	97	354	170	8
MSTRG.1280	920	7855	0	689	1655	0	212	3629	0
MSTRG.1281	2750	3092	5128	1909	2712	7970	1862	2811	5074
MSTRG.1282	82	0	15	32	0	316	48	0	3
MSTRG.1283	42	3740	4276	372	2149	4351	25	2569	6959
MSTRG.1284	689	3721	276	1614	3754	211	50	3764	447
MSTRG.1285	525	111	11	1142	99	23	147	160	63
MSTRG.1286	1690	0	1780	1915	0	2743	1240	0	2350
MSTRG.1287	504	5426	192	655	8282	15	442	5350	2
MSTRG.1288	650	82	565	133	346	968	369	2	521
MSTRG.1289	5	5391	121	3	2893	223	221	9252	189
MSTRG.129	175	45	2202	41	61	2060	14	78	2543
MSTRG.1290	1	321	974	82	393	994	5	707	397
MSTRG.1291	7	2528	1084	54	2942	483	2	2207	666
MSTRG.1292	377	227	0	291	35	6	484	0	17
MSTRG.1293	441	906	1378	309	999	3425	149	838	1299
MSTRG.1294	1514	216	78	551	345	330	1598	171	92
MSTRG.1295	38312	1064	988	21164	1188	1221	14399	689	861
MSTRG.1296	608	1019	4301	518	255	4926	342	867	3298
MSTRG.1297	97	9	2077	93	55	6109	115	6	2696
MSTRG.1298	610	1353	2007	510	2511	3898	457	1961	2078
MSTRG.1299	858	5	696	1464	37	1616	434	6	1454
MSTRG.13	44	48	16	19	15	23	20	35	58
MSTRG.130	557	5538	83	310	3569	80	106	839	51
MSTRG.1300	4564	942	1029	6990	1034	3005	3260	1255	1032
MSTRG.1301	1467	3666	16797	852	3517	31159	1025	4057	8861
MSTRG.1302	945	2211	2252	527	2063	2146	600	5472	1500
MSTRG.1303	222	1991	336	462	2549	168	307	2160	742
MSTRG.1304	417	1335	18	682	2611	27	2081	1455	26
MSTRG.1305	102	1083	9236	103	3173	8400	23	991	9284
MSTRG.1306	75	3401	3993	20	4252	2928	14	2908	4198
MSTRG.1307	47	14072	157	0	30382	303	32	11552	248
MSTRG.1308	280	2400	157	307	1608	79	4	2568	368
MSTRG.1309	50	342	382	95	194	820	85	730	544
MSTRG.131	30	1960	0	114	1114	0	62	431	0
MSTRG.1310	40	9707	1113	18	5194	748	13	16030	404
MSTRG.1311	152	3981	42	282	3695	119	0	4625	130
MSTRG.1312	11	238	3682	11	554	10941	27	315	2664
MSTRG.1313	170	110	2044	142	120	3457	29	315	2082
MSTRG.1314	4	727	1218	1	793	640	1	1323	1158
MSTRG.1315	4791	1226	1	3558	749	1	2656	511	2
MSTRG.1316	52	74	2618	39	203	21171	0	138	4096
MSTRG.1317	4682	5362	239	3022	6062	205	3735	5329	274
MSTRG.1318	111	2648	122	47	2206	17	103	2855	130
MSTRG.1319	1633	225	1757	1012	34	1016	2009	136	683
MSTRG.132	3497	5487	5094	2176	3666	3518	2030	1114	1372
MSTRG.1320	462	25	374	656	0	949	57	0	7
MSTRG.1321	3062	0	1505	1291	3	2197	1721	21	228
MSTRG.1322	7335	1215	3937	3158	495	3725	630	2361	1267
MSTRG.1323	1604	1	2403	1888	1	332	1273	2	807
MSTRG.1324	0	0	693	0	33	471	0	5	651
MSTRG.1325	863	8	0	1725	260	0	168	4	0
MSTRG.1326	4710	3174	0	2404	18955	3	1605	3123	28
MSTRG.1327	3551	139	460	2676	49	394	2524	175	333
MSTRG.1328	144	1623	8695	83	725	7750	154	1224	5011
MSTRG.1329	0	457	6	0	1115	71	0	4	13
MSTRG.133	97	339	0	116	380	46	13	346	0
MSTRG.1330	6789	1831	1336	9979	1828	7194	5108	331	684
MSTRG.1331	188	4140	863	675	4719	1074	2	1790	1661
MSTRG.1332	5211	2285	5769	3773	394	10478	5102	1513	5372
MSTRG.1333	427	990	2682	333	537	4738	305	1255	1708
MSTRG.1334	57	0	361	51	76	658	41	0	494
MSTRG.1335	18	567	1352	17	288	2034	44	710	2339
MSTRG.1336	2968	7802	50	2232	4471	220	1573	8424	96
MSTRG.1337	253	1001	26	8	11602	51	0	1067	200
MSTRG.1338	2498	7385	412	1066	5410	639	775	8216	298
MSTRG.1339	132	376	6865	339	741	7478	121	186	5120
MSTRG.134	0	370	36	0	91	15	0	138	87
MSTRG.1340	933	2540	0	876	3052	0	386	3892	0
MSTRG.1341	560	67	0	258	59	0	358	40	0
MSTRG.1342	1846	387	294	2380	477	416	1024	529	316
MSTRG.1343	1010	96	0	781	48	0	573	9	0
MSTRG.1344	3216	8091	26	3321	3588	11	2308	7195	1
MSTRG.1345	1987	0	58	4351	0	473	2197	0	17
MSTRG.1346	1663	0	8	2731	0	10	1416	0	46
MSTRG.1347	1254	605	864	1415	333	1703	731	721	844
MSTRG.1348	1508	0	50532	3294	0	73419	1146	0	42301
MSTRG.1349	21294	92	0	34909	713	0	7288	30	0
MSTRG.135	4122	434	1782	2197	235	1600	981	151	936
MSTRG.1350	2647	107	0	1777	93	37	1791	4	0
MSTRG.1351	348	708	1062	162	2781	615	532	851	458
MSTRG.1352	11639	7270	5	8184	6230	82	12511	10103	0
MSTRG.1353	3293	13334	205	1954	5284	0	1538	11356	33
MSTRG.1354	317	2	608	501	72	1340	307	1	1347
MSTRG.1355	65	245	394	102	25	822	103	438	716
MSTRG.1356	1185	226	1144	1548	334	6357	1634	325	677
MSTRG.1357	1419	124	1886	679	55	1871	359	77	2049
MSTRG.1358	61	266	63	157	210	228	75	220	112
MSTRG.1359	6829	82	449	7979	712	550	6277	3	336
MSTRG.136	2112	692	1853	1720	438	1295	271	280	14555
MSTRG.1360	3434	104	420	2650	94	812	2613	21	663
MSTRG.1361	2	38	611	1	4	515	1	41	641
MSTRG.1362	2237	425	2294	692	3614	2709	3520	503	1639
MSTRG.1363	1	397	172	1	567	154	1	348	113
MSTRG.1364	4349	153	106806	17670	38	25394	3355	158	175999
MSTRG.1365	195	49446	702	110	32353	408	489	48387	524
MSTRG.1366	166	0	113	46	0	88	124	0	121
MSTRG.1367	1017	1	110	860	44	122	639	0	951
MSTRG.1368	520	1602	448	826	1338	860	6	569	320
MSTRG.1369	2326	1	174	2139	87	352	254	0	113
MSTRG.137	26	54	0	13	96	0	7	99	0
MSTRG.1370	3791	231	640	3715	1	15	724	26	41
MSTRG.1371	2765	34	2115	312	2	2870	625	48	2928
MSTRG.1372	1170	1162	515	721	1758	265	1079	1974	429
MSTRG.1373	0	376	1105	0	678	1478	0	655	1185
MSTRG.1374	0	1144	299	10	5500	338	44	1233	453
MSTRG.1375	819	826	1485	281	786	1322	660	1038	1384
MSTRG.1376	7612	1819	2002	5064	2047	1630	3332	1327	1141
MSTRG.1377	2715	164	1457	7034	279	2373	823	203	1622
MSTRG.1378	8315	711	3976	6061	868	5374	5539	511	5534
MSTRG.1379	315	431	4504	556	965	2848	140	607	1730
MSTRG.138	2	1751	40	24	1744	88	19	2667	10
MSTRG.1380	3890	767	35	3747	655	0	4266	899	41
MSTRG.1381	80	27	716	73	54	1353	42	40	860
MSTRG.1382	47	3829	31	66	4067	57	27	6373	121
MSTRG.1383	21	186	699	0	101	635	0	151	411
MSTRG.1384	385	137095	717	319	3759	637	255	138920	293
MSTRG.1385	189	828	8333	195	255	18668	84	687	9382
MSTRG.1386	9312	243	712	5266	149	792	5964	141	598
MSTRG.1387	243	174	683	149	24	3256	474	258	827
MSTRG.1388	71	755	969	35	794	699	24	522	558
MSTRG.1389	933	205	124	503	172	47	713	285	58
MSTRG.139	1128	85	1256	1195	159	1135	393	144	8746
MSTRG.1390	0	481	204	0	14	351	0	27	279
MSTRG.1391	52	5064	1800	15	1146	5839	0	4321	833
MSTRG.1392	154	7	868	532	0	397	21	0	497
MSTRG.1393	1474	1238	1820	2129	1043	2164	641	1523	1852
MSTRG.1394	2	318	0	0	68	1	0	477	1
MSTRG.1395	54745	1925	2606	44755	585	2089	35359	1402	1022
MSTRG.1396	0	187	113	0	47	206	0	212	108
MSTRG.1397	1337	1817	1103	683	1734	469	430	2319	1040
MSTRG.1398	2	2585	0	137	2578	0	0	3910	22
MSTRG.1399	0	301	725	27	575	1067	0	770	1012
MSTRG.14	6278	4530	31	4157	4221	6	4035	5053	16
MSTRG.140	7582	0	590	7338	0	1248	2075	0	503
MSTRG.1400	170	80	327	4	141	605	6	103	645
MSTRG.1401	228	607	1336	130	425	843	223	661	914
MSTRG.1402	1018	719	2705	1535	633	4473	1603	517	3290
MSTRG.1403	493	9654	3788	720	18730	6268	422	11077	3355
MSTRG.1404	2444	870	2633	3370	1004	3824	1308	787	2751
MSTRG.1405	1074	378	0	697	6364	1	1048	1015	0
MSTRG.1406	1546	852	926	1424	825	686	1418	712	978
MSTRG.1407	124	208	570	246	43	1211	130	52	934
MSTRG.1408	902	308	7844	804	656	15238	452	300	7446
MSTRG.1409	584	1884	77	784	10482	516	403	1200	160
MSTRG.141	9493	5548	1517	9995	2297	2353	2673	1547	589
MSTRG.1410	1397	991	2903	858	358	2241	1048	810	2165
MSTRG.1411	7945	2051	1986	4883	2190	2898	6272	2191	1543
MSTRG.1412	172	28	819	73	8	1159	140	6	947
MSTRG.1413	197677	2836	339	24731	5216	411	237715	1327	294
MSTRG.1414	1794	151	666	507	235	402	1754	144	851
MSTRG.1415	307	1420	585	114	354	985	22	1681	828
MSTRG.1416	1193	0	1937	260	14	2189	1890	83	2265
MSTRG.1417	837	686	38	939	556	5	398	1520	15
MSTRG.1418	428	912	1674	332	782	7085	192	702	1096
MSTRG.1419	503	879	14731	21	824	27553	76	1988	8161
MSTRG.142	8013	12	15	8333	759	73	2304	10	9
MSTRG.1420	8557	4610	243	4506	4907	61	2765	6287	215
MSTRG.1421	4	4277	45	0	4256	34	18	3872	47
MSTRG.1422	553	2580	14481	180	3695	60308	248	3157	9864
MSTRG.1423	1337	0	28160	1274	1	58458	973	0	37569
MSTRG.1424	331	1178	46	239	759	60	683	1351	78
MSTRG.1425	1235	1719	587	819	159	910	869	670	719
MSTRG.1426	2046	9011	9	1323	9901	22	1154	11207	49
MSTRG.1427	3937	115	1	4291	329	1	4132	299	3
MSTRG.1428	89	2996	1	36	1657	60	48	2906	0
MSTRG.1429	9881	2224	204	8254	2488	447	8988	2384	271
MSTRG.143	912	2391	192	1098	656	294	383	1136	304
MSTRG.1430	3438	1120	211	2341	2755	416	811	934	557
MSTRG.1431	59	298	1839	22	445	1639	13	441	1551
MSTRG.1432	31	26	395	0	2	887	6	30	30
MSTRG.1433	472	830	22	706	571	26	1109	671	18
MSTRG.1434	124	5879	55	103	7618	13	97	8249	76
MSTRG.1435	472	5008	12	376	1113	12	372	3273	30
MSTRG.1436	960	19	109	631	43	2	334	5	29
MSTRG.1437	8839	39	53	14459	0	46	9840	4	56
MSTRG.1438	1945	14354	157	4909	55799	192	1338	16027	272
MSTRG.1439	1512	36357	2222	696	96665	218	404	46086	1371
MSTRG.144	1237	2	597	1180	20	607	169	25	320
MSTRG.1440	401	71	36150	98	34	50900	58	7	22334
MSTRG.1441	477	646	11153	438	619	17841	290	852	8891
MSTRG.1442	4295	5	176	7182	1	55	1148	2	42
MSTRG.1443	796	189	112	289	496	70	353	471	103
MSTRG.1444	2665	179	596	2189	311	886	1902	974	138
MSTRG.1445	3484	3	317	3406	42	1091	745	59	193
MSTRG.1446	160	1748	118	218	853	205	135	2978	298
MSTRG.1447	1524	464	18078	580	1256	19094	1404	24	13772
MSTRG.1448	712	48	582	509	48	447	130	2	696
MSTRG.1449	1461	0	3746	1054	25	5082	1302	8	8851
MSTRG.145	58	3859	624	160	2532	684	12	1340	1220
MSTRG.1450	2906	0	4994	3236	17	6504	2256	29	823
MSTRG.1451	8475	81	4	6829	22	107	4237	24	7
MSTRG.1452	0	22	13	5	16	16	0	32	24
MSTRG.1453	135	208	1378	204	54	1335	106	31	1776
MSTRG.1454	2431	1271	39	3735	4666	53	2033	1787	0
MSTRG.1455	338	9655	160	9	42965	133	6	9689	397
MSTRG.1456	1440	26	29	584	82	1	919	28	30
MSTRG.1457	1605	450	32	870	195	11	368	244	28
MSTRG.1458	10313	39	732	10650	13	922	8126	69	959
MSTRG.1459	178	249	3445	502	212	11673	286	177	2698
MSTRG.146	389	4566	2946	524	3080	2429	405	955	2092
MSTRG.1460	2485	3355	533	1893	285	540	1253	3244	633
MSTRG.1461	2709	48126	4211	2567	2929	2260	1960	12284	1719
MSTRG.1462	824	15714	1313	1626	14248	1035	596	17197	854
MSTRG.1463	611	172	1376	393	57	1875	307	81	1094
MSTRG.1464	1261	196	527	572	67	654	1266	125	380
MSTRG.1465	1648	28	2755	1963	14	5168	1898	74	1539
MSTRG.1466	8	379	489	5	43	648	13	158	588
MSTRG.1467	3279	163	454	2317	2362	484	2643	319	268
MSTRG.1468	59	46	0	18	10	13	56	39	182
MSTRG.1469	0	93	6	222	39	37	302	231	6
MSTRG.147	2352	4178	1157	1723	3047	525	2012	1467	4530
MSTRG.1470	2524	18385	520	10926	4317	361	966	22183	320
MSTRG.1471	13235	530	125	24376	346	21	7467	976	12
MSTRG.1472	626	9193	1205	192	6665	788	263	18545	907
MSTRG.1473	47	7292	9759	32	4587	16324	64	669	8997
MSTRG.1474	9699	1916	1615	6663	606	2111	11734	2183	1581
MSTRG.1475	13012	43	316	6430	65	830	9949	0	247
MSTRG.1476	10	33	105	6	1	363	14	28	118
MSTRG.1477	1	46	56	2	15	172	1	16	71
MSTRG.1478	46	829	4828	58	1029	14809	62	1157	3636
MSTRG.1479	200	3416	544	33	8332	400	158	4226	368
MSTRG.148	5988	596	481	3184	925	416	2954	687	332
MSTRG.1480	365	553	594	462	523	432	280	793	577
MSTRG.1481	171	4321	32	42	1607	49	68	4172	63
MSTRG.1482	189	1263	510	282	594	610	32	1092	427
MSTRG.1483	59	2093	5568	155	1555	3372	9	1988	2512
MSTRG.1484	169	486	761	28	665	1117	92	440	798
MSTRG.1485	123	733	1833	37	1069	800	80	695	2505
MSTRG.1486	1380	71	78	2533	43	39	311	191	116
MSTRG.1487	398	5	721	611	47	894	244	16	626
MSTRG.1488	1665	14	1411	0	62	280	4	5	900
MSTRG.1489	156	395	0	44	442	0	83	454	0
MSTRG.149	393	1283	227	2	1481	48	4	851	226
MSTRG.1490	388	116	81	228	87	901	324	31	110
MSTRG.1491	5261	1223	392	503	636	180	4625	1172	623
MSTRG.1492	39188	5438	3413	13809	2849	1937	809	3735	5358
MSTRG.1493	20977	2056	5928	20111	2524	7780	12623	1962	7110
MSTRG.1494	172	1456	196	56	497	107	41	895	31
MSTRG.1495	204	206	548	74	539	707	73	153	564
MSTRG.1496	53	149	429	92	218	650	94	137	504
MSTRG.1497	18	6010	55	125	17696	145	12	8300	224
MSTRG.1498	459	765	35	2463	693	36	615	429	86
MSTRG.1499	102	694	595	24	533	659	31	729	403
MSTRG.15	864	1249	30	561	470	0	311	748	31
MSTRG.150	63	54	19	1	52	20	1	18	31
MSTRG.1500	131	650	357	29	666	345	46	852	433
MSTRG.1501	19962	5415	40	14200	1079	26	15480	5054	56
MSTRG.1502	672	1025	114	676	1103	263	696	1019	193
MSTRG.1503	22867	3616	171	10364	2709	563	18969	4177	201
MSTRG.1504	8666	67	425	6961	57	339	912	118	222
MSTRG.1505	12	545	210	23	1064	33	17	592	28
MSTRG.1506	2279	1538	866	1265	78	976	2858	842	1145
MSTRG.1507	3	0	479	51	0	421	0	0	224
MSTRG.1508	49	1006	1613	4	2471	414	21	1197	40
MSTRG.1509	69	4084	71	11	1772	29	11	8571	178
MSTRG.151	201	1883	0	0	1635	0	0	2442	0
MSTRG.1510	7	6953	68	16	5752	61	5	9562	130
MSTRG.1511	1206	253	829	1120	136	1450	843	65	643
MSTRG.1512	7076	729	210	9078	512	131	3458	932	292
MSTRG.1513	765	689	177	479	1308	229	671	803	176
MSTRG.1514	1894	189	5755	620	991	5822	775	303	2761
MSTRG.1515	730	59	91	1101	94	14	457	92	11
MSTRG.1516	1047	870	861	792	736	499	600	741	553
MSTRG.1517	2315	233	160	1737	178	73	1253	268	183
MSTRG.1518	588	43	588	516	37	1386	302	64	403
MSTRG.1519	283	67	360	598	307	155	270	363	309
MSTRG.152	1523	4314	7107	540	2386	7101	3465	4583	5759
MSTRG.1520	544	231	1215	433	680	1042	407	252	2190
MSTRG.1521	729	607	2192	427	107	236	258	157	8979
MSTRG.1522	105	64	8346	103	60	3809	15	130	9265
MSTRG.1523	1399	1685	115	586	1421	185	445	2340	231
MSTRG.1524	12348	563	525	11950	483	1500	10976	257	854
MSTRG.1525	3195	1261	518	2187	372	215	2666	59	481
MSTRG.1526	1082	1	1099	746	28	1730	739	0	1095
MSTRG.1527	383	97	103	464	24	153	172	218	245
MSTRG.1528	365	130	3993	241	21	1873	70	260	2185
MSTRG.1529	7206	1178	9619	13647	1151	7237	5007	1113	5945
MSTRG.153	446	48	5719	295	0	17222	225	0	4711
MSTRG.1530	819	295	359	489	253	2373	353	261	0
MSTRG.1531	843	267	136	636	167	17	574	264	19
MSTRG.1532	872	6186	23220	801	4232	23697	1129	5910	22472
MSTRG.1533	6739	107	69	2609	9	121	3632	94	130
MSTRG.1534	4931	1458	1112	3036	442	2790	5004	1299	1373
MSTRG.1535	192	362	477	41	130	731	104	218	989
MSTRG.1536	852	1320	55	1052	258	10	649	497	85
MSTRG.1537	1877	552	2	269	265	0	1116	480	3
MSTRG.1538	0	1641	48	0	1373	183	0	2459	64
MSTRG.1539	263	2614	494	463	9	602	245	6420	364
MSTRG.154	333	1501	4019	73	72	2992	204	3082	4073
MSTRG.1540	542	10111	481	159	2576	1120	605	10348	606
MSTRG.1541	619	152	143	216	193	229	734	237	36
MSTRG.1542	7023	442	34	2481	331	1081	9237	451	1608
MSTRG.1543	6049	799	55	6678	683	58	3844	1180	98
MSTRG.1544	173	2146	2997	246	1607	2930	36	2487	3073
MSTRG.1545	914	26	3660	518	18	5183	525	33	2840
MSTRG.1546	1381	0	104	1495	225	48	953	267	57
MSTRG.1547	102	2	113	15	0	118	101	2	79
MSTRG.1548	59	1604	458	67	1782	253	57	1393	295
MSTRG.1549	757	4708	2	676	2902	1	482	3014	2
MSTRG.155	23	516	0	3	214	0	48	367	0
MSTRG.1550	282	8796	20	261	271	43	203	4645	6
MSTRG.1551	4	450	488	106	1842	162	50	3	431
MSTRG.1552	0	151	270	18	4	542	12	25	217
MSTRG.1553	85	29311	0	255	17635	83	226	33847	1
MSTRG.1554	231	137	26	743	90	10	194	72	3
MSTRG.1555	510	1754	93	145	3492	19	52	1846	51
MSTRG.1556	39	453	780	16	805	2688	18	674	1015
MSTRG.1557	38	24	0	7	1	0	20	64	1
MSTRG.1558	4264	548	44324	1919	675	82139	6113	662	41102
MSTRG.1559	480	706	810	391	1038	824	203	879	401
MSTRG.156	0	385	3545	0	132	4284	0	316	3480
MSTRG.1560	501	235	342	670	107	150	5	96	154
MSTRG.1561	199	14	196	50	256	238	303	1257	75
MSTRG.1562	595	176	300	62	119	313	514	679	223
MSTRG.1563	1325	2857	194	1353	1952	450	1020	3916	139
MSTRG.1564	303	5600	200	215	3364	196	227	5541	245
MSTRG.1565	296	101	2320	204	10	1861	217	80	585
MSTRG.1566	6743	120	0	5209	54	0	3134	201	0
MSTRG.1567	100	30	1136	13	17	5888	62	102	3570
MSTRG.1568	984	380	3784	461	346	5950	930	229	4130
MSTRG.1569	223	50	610	105	110	434	194	80	641
MSTRG.157	0	27	530	0	7	2899	0	46	716
MSTRG.1570	1875	605	678	1070	206	557	599	659	1879
MSTRG.1571	681	4	164	309	117	200	501	3	234
MSTRG.1572	1926	162	74	1203	121	21	1748	95	2
MSTRG.1573	3673	840	263	219	4495	193	13891	1076	430
MSTRG.1574	11221	55638	1785	3537	48457	3226	9105	54259	1248
MSTRG.1575	156	904	1646	220	665	2087	171	622	2715
MSTRG.1576	612	315	0	337	131	1	354	196	1
MSTRG.1577	1442	154	4	2229	162	180	1205	77	0
MSTRG.1578	262	443	2247	227	274	4504	270	350	2487
MSTRG.1579	6487	0	3411	1985	0	7668	15	0	6651
MSTRG.158	4527	0	2462	3884	0	3011	1916	0	8149
MSTRG.1580	2928	329	1401	1241	554	764	1197	647	1478
MSTRG.1581	2636	1923	315	3732	8193	470	0	971	325
MSTRG.1582	44523	9777	0	23734	25795	0	47202	9626	0
MSTRG.1583	83	93	581	71	300	3724	16	200	1347
MSTRG.1584	2189	796	2409	3410	488	6803	1302	1278	916
MSTRG.1585	1155	1392	145	422	122	9	379	1302	0
MSTRG.1586	20	228	1293	4	286	494	11	323	532
MSTRG.1587	41	0	11	0	520	66	80	0	27
MSTRG.1588	103	5530	341	242	7252	475	17	5870	523
MSTRG.1589	575	868	162	542	504	114	318	1043	217
MSTRG.159	16003	8536	0	18754	7164	0	5781	4578	0
MSTRG.1590	1264	599	7546	1310	1117	9577	1003	2613	6303
MSTRG.1591	288	300	0	164	175	7	72	630	59
MSTRG.1592	1	58	1530	4	53	1836	6	2	1484
MSTRG.1593	43	931	73	895	2818	25	1427	1946	43
MSTRG.1594	141	351	77	86	457	194	83	436	76
MSTRG.1595	3252	3472	898	2578	6552	6313	3258	6696	304
MSTRG.1596	6442	1956	40	4973	2326	115	3574	3148	359
MSTRG.1597	576	0	798	13	110	935	118	0	431
MSTRG.1598	23	2772	0	12	4452	18	22	2261	0
MSTRG.1599	506	4383	0	265	7288	49	308	7177	0
MSTRG.16	0	412	364	0	180	153	0	472	455
MSTRG.160	5469	9720	491	3597	16705	990	4738	5256	416
MSTRG.1600	212	2186	1752	68	948	2095	421	2096	2856
MSTRG.1601	832	747	248	222	1372	505	501	673	345
MSTRG.1602	203	0	1799	320	34	6956	166	0	1783
MSTRG.1603	7	0	6589	18	0	18577	0	0	8625
MSTRG.1604	179	945	75	108	4548	263	103	3042	103
MSTRG.1605	1247	4482	163	3749	23733	77	675	1096	79
